degree,hours_daily,field,job_level,yrs_experience,company_size,country,salary_usd
phd,12,finance,entry,32,micro,USA,111707.56
masters,12,engineering,entry,8,medium,dr_congo,63494.22
phd,6,finance,intermediate,5,medium,Nigeria,85403.7
bachelors,8,design,intermediate,17,small,Turkey,63969.8
phd,9,design,senior,14,medium,USA,137598.41
bachelors,11,finance,intermediate,29,medium,USA,126201.5
masters,7,finance,intermediate,15,micro,Japan,76875.67
masters,9,engineering,intermediate,31,small,Ethiopia,111854.67
masters,9,design,entry,0,micro,Russia,26767.26
masters,8,engineering,entry,24,micro,dr_congo,57842.36
bachelors,8,marketing,intermediate,35,micro,Japan,77681.06
bachelors,12,sales,entry,20,medium,Philippines,65868.84
masters,12,engineering,senior,12,micro,Bangladesh,111933.92
bachelors,12,education,senior,0,micro,India,64806.73
bachelors,8,law,senior,35,medium,Bangladesh,188614.31
bachelors,11,engineering,senior,37,large,Iran,205824.94
phd,7,education,senior,40,medium,Thailand,156657.39
bachelors,12,sales,senior,14,micro,Egypt,90877.79
bachelors,12,research,intermediate,31,small,Brazil,128956.95
phd,12,design,intermediate,17,medium,Nigeria,121186.59
bachelors,10,education,senior,27,micro,Thailand,105010.29
phd,6,marketing,senior,11,micro,Ethiopia,90075.93
masters,12,research,entry,14,small,India,62355.6
bachelors,10,it,entry,24,micro,Germany,74754.94
phd,6,medicine,senior,14,medium,India,157813.76
masters,8,sales,entry,16,micro,Nigeria,40211.73
masters,7,engineering,senior,38,micro,Nigeria,132576.59
bachelors,6,education,entry,37,medium,Thailand,65605.65
bachelors,11,education,senior,16,large,China,124975.72
bachelors,9,education,senior,40,small,Thailand,132035.07
bachelors,7,engineering,entry,11,small,Canada,42423.37
bachelors,11,it,senior,28,small,USA,145027.08
phd,10,research,intermediate,8,large,Pakistan,104711.1
bachelors,8,finance,intermediate,22,medium,Ethiopia,109618.76
bachelors,6,design,intermediate,22,medium,Philippines,76100.03
phd,6,law,intermediate,12,micro,China,81643.72
masters,12,research,senior,27,micro,Indonesia,134114.43
phd,10,education,intermediate,22,micro,Philippines,88733.69
bachelors,10,research,entry,17,small,Bangladesh,57837.55
bachelors,6,sales,intermediate,26,small,Philippines,72345.66
bachelors,10,education,entry,23,medium,Brazil,71307.94
bachelors,7,research,senior,40,micro,Indonesia,123404.17
phd,12,finance,entry,0,medium,Indonesia,61832.08
masters,10,marketing,intermediate,8,small,Canada,63080.22
phd,7,it,intermediate,16,medium,Pakistan,110586.69
masters,8,law,senior,18,small,USA,133592.54
phd,9,finance,senior,29,medium,Mexico,188868.11
masters,9,it,intermediate,23,small,Indonesia,100426.57
bachelors,9,engineering,entry,20,small,Russia,62864.98
masters,9,education,intermediate,15,large,Japan,88515.11
phd,8,it,entry,26,micro,Vietnam,77376.12
bachelors,11,marketing,entry,4,large,China,45721.27
masters,7,engineering,entry,11,small,Indonesia,44811.02
bachelors,9,marketing,senior,22,large,India,140085.3
phd,9,design,entry,5,large,Brazil,68674.26
phd,7,medicine,entry,26,small,Brazil,96806.57
masters,8,medicine,entry,18,micro,China,66819.63
masters,9,education,intermediate,33,medium,dr_congo,96571.06
masters,10,engineering,entry,39,medium,USA,114837.85
bachelors,6,medicine,intermediate,34,large,Canada,156976.42
masters,6,education,senior,17,large,Mexico,120029.03
phd,6,law,senior,3,small,dr_congo,107520.34
phd,8,education,entry,14,small,India,54414.74
masters,8,education,entry,34,micro,Indonesia,60172.94
bachelors,12,engineering,senior,33,small,Turkey,174114.36
masters,11,medicine,entry,24,micro,Iran,85996.88
masters,12,sales,senior,10,small,India,95956.32
masters,8,sales,intermediate,17,small,Ethiopia,68736.02
bachelors,6,engineering,entry,3,large,Japan,37281.73
masters,10,education,entry,24,medium,Iran,74947.81
phd,7,medicine,senior,6,large,Iran,163683.1
masters,12,sales,intermediate,30,small,China,98303.29
phd,6,it,senior,20,large,Iran,159309.99
bachelors,10,it,intermediate,39,medium,Nigeria,152434.39
phd,10,design,intermediate,6,micro,Ethiopia,69030.82
bachelors,6,research,intermediate,39,large,China,138240.52
bachelors,12,sales,senior,18,large,Pakistan,155108.73
masters,8,law,senior,10,medium,Japan,139414.07
phd,9,education,entry,23,large,Mexico,96847.44
bachelors,10,design,intermediate,15,micro,Egypt,68102.74
bachelors,8,engineering,entry,18,micro,Ethiopia,52527.92
masters,12,marketing,intermediate,35,medium,Nigeria,131465.04
phd,8,law,intermediate,0,small,Ethiopia,72910.29
bachelors,9,medicine,entry,9,large,dr_congo,74481.21
bachelors,8,medicine,entry,8,small,Turkey,52399.34
bachelors,6,medicine,entry,3,micro,Iran,34114.38
phd,8,law,entry,8,large,Japan,93728.04
phd,9,medicine,intermediate,12,small,Iran,101731.97
phd,11,medicine,intermediate,23,large,Thailand,188525.34
phd,9,finance,senior,21,micro,Japan,140129.79
masters,9,engineering,senior,39,large,China,210172.51
phd,9,marketing,intermediate,37,large,Philippines,146144.81
phd,9,research,entry,20,medium,India,80201.94
phd,7,law,intermediate,10,small,Thailand,94314.89
phd,8,medicine,senior,38,small,Germany,179492.63
masters,11,law,entry,6,micro,Germany,48776.89
bachelors,11,medicine,senior,39,micro,Egypt,178351.47
bachelors,10,medicine,entry,29,micro,Turkey,81829.08
bachelors,10,education,senior,17,medium,Pakistan,107790.33
phd,12,research,intermediate,34,large,Bangladesh,180484.64
phd,12,design,senior,22,medium,Iran,169403.24
phd,8,marketing,intermediate,40,medium,Brazil,124620.18
masters,6,medicine,senior,40,medium,Nigeria,170422.3
phd,12,law,senior,35,small,Ethiopia,229091.59
bachelors,10,design,senior,17,medium,Ethiopia,111488.37
phd,9,design,entry,6,small,Indonesia,46525.47
phd,8,sales,senior,25,large,Mexico,165709.31
bachelors,9,marketing,intermediate,38,micro,Brazil,101392.82
masters,7,sales,senior,7,small,dr_congo,71252.11
phd,11,marketing,intermediate,35,micro,Russia,113856.96
phd,6,law,entry,25,medium,Bangladesh,87983.19
phd,12,medicine,entry,8,small,Canada,77167.13
phd,8,sales,intermediate,37,large,Iran,150808.45
bachelors,12,design,intermediate,22,small,China,89352.5
bachelors,8,it,senior,8,medium,Mexico,122412.38
phd,10,marketing,intermediate,10,large,Germany,106925.04
masters,6,design,entry,15,micro,Nigeria,38009.65
masters,7,it,intermediate,8,small,Philippines,74060.84
bachelors,10,law,senior,22,medium,Vietnam,168242.57
phd,10,law,intermediate,14,micro,China,93654.03
bachelors,9,design,entry,32,large,Japan,92192.43
masters,11,medicine,intermediate,35,large,USA,194021.41
phd,9,engineering,intermediate,21,large,Mexico,126594.28
masters,10,medicine,entry,9,medium,Thailand,76870.99
masters,6,design,senior,20,medium,Bangladesh,98786.55
masters,10,engineering,intermediate,0,medium,Japan,69418.9
bachelors,12,sales,senior,39,small,Brazil,137779.28
masters,12,law,entry,6,large,India,77555.27
bachelors,6,law,entry,17,micro,Germany,50492.75
masters,7,finance,intermediate,28,medium,Philippines,107741.85
phd,8,finance,intermediate,33,small,Japan,130995.78
bachelors,7,research,intermediate,5,large,Bangladesh,67495.19
bachelors,11,law,entry,12,micro,Vietnam,57253.26
bachelors,8,finance,senior,23,small,Mexico,136645.23
bachelors,9,law,senior,2,small,Vietnam,105652.78
masters,10,medicine,entry,40,large,Thailand,172161.23
masters,6,engineering,intermediate,19,large,Germany,92640.04
phd,11,engineering,senior,31,small,Bangladesh,154718.57
masters,6,sales,senior,5,micro,Thailand,57337.25
masters,11,medicine,senior,27,micro,Japan,155499.35
masters,10,marketing,senior,14,medium,Indonesia,130984.4
masters,8,finance,intermediate,6,medium,India,75419.35
phd,6,sales,intermediate,20,large,Mexico,104984.57
phd,12,law,senior,33,small,Pakistan,223133.48
bachelors,12,engineering,intermediate,8,medium,Japan,85756.67
phd,11,engineering,intermediate,37,large,Ethiopia,184116.6
bachelors,9,finance,intermediate,2,small,Bangladesh,55570.5
masters,6,sales,senior,13,medium,Russia,87438.9
bachelors,9,sales,intermediate,29,large,Egypt,108560.01
bachelors,6,sales,entry,28,micro,Turkey,52665.14
bachelors,12,sales,entry,6,medium,Iran,41170.6
phd,11,sales,intermediate,1,medium,Canada,69607.14
bachelors,9,it,intermediate,9,medium,Philippines,77322.71
bachelors,8,it,senior,27,large,Ethiopia,186182.01
bachelors,9,law,senior,8,small,Nigeria,107686.62
phd,12,sales,senior,18,micro,China,110917.73
bachelors,8,finance,entry,38,large,Iran,134189.56
phd,7,medicine,intermediate,40,small,Philippines,142534.44
phd,11,it,entry,19,medium,Japan,95992.24
masters,7,design,intermediate,6,large,dr_congo,75475.84
masters,10,finance,entry,0,micro,Philippines,31079.15
phd,12,design,entry,18,medium,Bangladesh,88461.96
bachelors,10,sales,senior,37,small,Russia,128678.29
masters,8,education,senior,21,medium,Vietnam,116846.87
phd,8,medicine,entry,16,micro,Iran,72764.99
masters,12,finance,senior,23,medium,Indonesia,179201.59
bachelors,9,engineering,senior,39,micro,Canada,128794.15
masters,10,sales,entry,0,small,Mexico,30877.34
masters,6,education,senior,38,micro,Indonesia,105700.3
masters,10,finance,intermediate,25,micro,Nigeria,94963.66
masters,6,it,senior,27,small,Mexico,127066.4
masters,8,engineering,entry,4,micro,Canada,36731.67
bachelors,6,education,senior,14,small,Egypt,75179.96
bachelors,12,finance,intermediate,15,medium,Iran,95006.83
masters,10,law,senior,12,medium,Iran,162137.11
masters,7,sales,intermediate,28,large,Canada,97606.99
masters,7,marketing,intermediate,15,medium,Japan,80706.77
bachelors,8,engineering,senior,11,large,Indonesia,143478.23
bachelors,9,it,senior,29,medium,Japan,158657.32
phd,9,engineering,senior,13,medium,Thailand,126423.66
phd,8,sales,intermediate,9,medium,Brazil,72146.04
bachelors,7,engineering,intermediate,9,medium,Pakistan,68415.8
masters,10,law,senior,5,small,dr_congo,130323.01
bachelors,7,law,intermediate,17,large,Russia,109164.5
bachelors,6,sales,intermediate,28,small,Pakistan,68189.2
bachelors,7,law,entry,36,small,Pakistan,98133.93
bachelors,10,medicine,senior,35,medium,Bangladesh,189953.62
bachelors,12,education,intermediate,26,small,USA,92869.33
bachelors,6,marketing,entry,37,large,Bangladesh,98634.98
masters,10,sales,intermediate,40,small,Ethiopia,109495.24
bachelors,9,education,intermediate,29,large,Bangladesh,121116.99
phd,6,sales,senior,36,small,Thailand,106242.18
phd,11,finance,intermediate,17,small,China,111457.05
bachelors,11,it,senior,8,small,Japan,126634.64
phd,7,sales,entry,33,small,Bangladesh,72862.6
masters,10,medicine,entry,38,medium,dr_congo,139121.0
bachelors,7,medicine,intermediate,13,micro,Bangladesh,71107.83
phd,12,sales,intermediate,25,medium,Egypt,110439.34
bachelors,11,law,senior,29,large,Canada,248389.63
bachelors,7,finance,entry,38,micro,USA,81788.36
masters,7,design,senior,36,micro,India,107951.91
phd,7,design,intermediate,32,large,Pakistan,126353.69
masters,12,design,senior,26,medium,Canada,151999.67
phd,9,sales,senior,0,medium,Egypt,103292.49
masters,12,design,senior,9,large,China,160769.77
masters,12,sales,intermediate,37,small,Ethiopia,113264.33
phd,10,marketing,senior,5,medium,Iran,115186.91
phd,6,sales,entry,10,large,Indonesia,57311.42
bachelors,8,medicine,intermediate,16,large,China,118513.4
masters,9,law,intermediate,29,medium,Nigeria,134362.5
bachelors,8,law,intermediate,40,micro,Ethiopia,128545.7
bachelors,8,education,senior,24,medium,Japan,118986.31
bachelors,12,law,intermediate,11,small,Japan,88679.77
bachelors,9,engineering,senior,16,medium,Bangladesh,121386.95
masters,8,design,intermediate,9,micro,USA,53859.05
bachelors,12,medicine,senior,13,medium,Brazil,182648.11
phd,10,finance,entry,32,medium,Russia,123661.27
phd,10,education,senior,6,small,China,103068.99
phd,6,sales,intermediate,8,small,Mexico,54336.13
bachelors,7,finance,senior,40,micro,Germany,126482.57
masters,8,education,entry,11,large,Indonesia,56482.55
bachelors,11,marketing,intermediate,25,micro,Vietnam,82025.92
masters,12,sales,entry,16,micro,Canada,48657.43
phd,10,sales,entry,16,large,Japan,84381.41
bachelors,12,design,entry,30,small,Thailand,86614.72
masters,10,marketing,intermediate,33,micro,China,89222.08
phd,9,finance,intermediate,0,large,Brazil,89964.63
masters,7,engineering,entry,9,medium,Iran,47160.21
bachelors,12,finance,entry,3,medium,Nigeria,49527.26
phd,6,engineering,intermediate,11,micro,Nigeria,66690.53
bachelors,9,design,intermediate,39,medium,Ethiopia,111893.78
masters,8,research,intermediate,39,small,Philippines,112269.71
phd,8,education,intermediate,20,medium,Pakistan,86831.28
masters,6,design,entry,38,micro,India,69266.05
bachelors,6,medicine,senior,29,large,Bangladesh,177638.16
bachelors,7,sales,intermediate,25,large,USA,96158.04
masters,11,it,senior,20,large,Iran,179659.63
masters,7,research,entry,38,medium,USA,107810.94
bachelors,8,medicine,senior,13,micro,China,123982.93
bachelors,7,research,intermediate,24,small,Ethiopia,80630.76
phd,8,medicine,senior,39,medium,Indonesia,202481.02
bachelors,8,it,entry,30,large,Nigeria,113281.75
bachelors,8,design,entry,7,small,Turkey,37730.46
bachelors,7,sales,intermediate,40,micro,Ethiopia,79303.5
bachelors,6,finance,senior,33,small,Nigeria,128274.06
masters,6,sales,intermediate,4,large,China,58811.68
bachelors,10,education,entry,0,micro,Ethiopia,22237.72
phd,11,education,intermediate,26,small,Bangladesh,101035.8
phd,11,finance,senior,34,large,Egypt,243246.4
phd,11,engineering,intermediate,9,large,Bangladesh,113045.82
bachelors,6,it,senior,36,micro,Germany,111993.82
masters,11,finance,intermediate,13,large,Egypt,117372.67
bachelors,12,engineering,intermediate,36,large,China,171420.38
phd,6,research,intermediate,8,micro,Nigeria,65648.43
masters,10,sales,entry,20,large,Turkey,75411.98
bachelors,9,sales,intermediate,39,small,Japan,98596.98
bachelors,8,design,intermediate,5,medium,India,52615.64
bachelors,6,design,intermediate,8,small,Egypt,51916.31
bachelors,8,research,senior,18,large,Iran,143993.85
bachelors,8,sales,entry,28,large,Mexico,85013.55
phd,6,marketing,intermediate,33,large,India,130601.12
bachelors,7,it,intermediate,39,micro,Pakistan,104814.64
masters,10,it,entry,11,small,Philippines,63718.18
masters,11,medicine,entry,34,small,Ethiopia,127529.45
phd,8,education,intermediate,15,large,Pakistan,91344.66
phd,11,sales,senior,16,large,India,159221.37
bachelors,12,it,entry,25,small,Philippines,86730.82
bachelors,7,engineering,senior,38,medium,Brazil,140329.83
bachelors,9,law,intermediate,21,micro,Russia,93535.27
masters,6,law,senior,30,small,India,147594.46
masters,8,it,intermediate,17,medium,Nigeria,88955.05
masters,9,law,intermediate,0,large,Germany,91187.64
masters,8,research,intermediate,2,small,Canada,57359.49
phd,9,engineering,entry,31,small,Egypt,100840.22
phd,11,law,senior,31,medium,Canada,236072.15
masters,11,sales,entry,29,large,Iran,98670.25
phd,6,it,entry,15,micro,USA,63081.23
masters,11,finance,senior,27,medium,Pakistan,196990.33
masters,8,design,entry,1,small,Iran,31035.91
phd,8,sales,intermediate,22,large,Iran,121451.29
bachelors,8,research,intermediate,38,large,Mexico,135795.76
bachelors,6,marketing,entry,17,medium,Brazil,47795.88
phd,8,finance,senior,28,medium,Iran,188377.27
bachelors,8,medicine,intermediate,13,medium,dr_congo,91764.0
bachelors,11,it,intermediate,32,small,Ethiopia,136324.96
masters,10,engineering,senior,8,medium,Russia,127655.76
masters,6,it,senior,27,micro,Pakistan,106611.23
bachelors,11,sales,entry,29,medium,Turkey,74916.77
bachelors,6,education,entry,7,large,dr_congo,39259.39
phd,12,marketing,senior,30,micro,Germany,150883.89
bachelors,9,education,senior,37,micro,Bangladesh,110771.98
bachelors,7,education,entry,40,small,USA,71372.39
bachelors,7,engineering,senior,19,small,Bangladesh,101398.68
bachelors,10,sales,entry,1,medium,Indonesia,28167.94
phd,10,medicine,senior,1,large,Mexico,186517.56
masters,8,medicine,senior,21,medium,Iran,155723.52
masters,12,education,senior,11,large,Thailand,129432.76
masters,7,education,senior,36,medium,Nigeria,124953.24
bachelors,7,design,intermediate,2,micro,Germany,40964.67
bachelors,11,sales,intermediate,11,large,Indonesia,90487.98
masters,10,design,entry,16,micro,Bangladesh,49244.27
masters,6,finance,entry,13,large,Vietnam,74535.13
masters,12,finance,senior,32,large,USA,218351.19
masters,10,research,entry,37,large,Ethiopia,126229.25
phd,7,law,entry,31,large,Thailand,135285.81
phd,9,research,entry,12,small,Ethiopia,67746.28
bachelors,7,law,intermediate,10,large,Pakistan,94305.27
masters,12,it,intermediate,2,medium,Indonesia,89224.89
bachelors,12,research,entry,7,large,Russia,55523.57
bachelors,10,law,senior,13,medium,Thailand,159285.09
bachelors,10,engineering,entry,8,medium,Iran,46688.6
bachelors,11,it,intermediate,6,small,dr_congo,66895.19
masters,7,design,intermediate,10,micro,Turkey,51780.51
bachelors,7,it,senior,18,medium,India,123716.02
bachelors,11,education,intermediate,26,medium,India,97300.84
bachelors,10,marketing,intermediate,3,medium,Philippines,63355.9
bachelors,6,design,entry,12,micro,Ethiopia,36556.6
bachelors,6,design,entry,26,large,China,78753.17
bachelors,7,sales,senior,18,micro,dr_congo,70078.33
bachelors,6,medicine,entry,5,large,Iran,53840.68
masters,12,engineering,intermediate,33,medium,Vietnam,148919.54
phd,11,it,senior,26,micro,China,152160.71
masters,9,it,senior,5,micro,Russia,96541.04
masters,10,engineering,intermediate,15,small,Russia,80640.66
bachelors,6,education,entry,38,micro,dr_congo,55871.85
masters,10,sales,senior,15,large,Brazil,141036.17
phd,12,design,senior,12,medium,Iran,145512.96
masters,10,design,senior,39,micro,Iran,125561.12
phd,9,law,senior,36,large,Pakistan,258858.03
masters,6,it,senior,21,small,Turkey,117263.12
bachelors,11,education,intermediate,36,micro,USA,99928.49
