degree,hours_daily,field,job_level,yrs_experience,company_size,country,salary_usd
masters,9,sales,entry,39,medium,Brazil,91574.6
bachelors,8,law,intermediate,32,large,Thailand,146751.63
phd,11,it,intermediate,39,small,Egypt,155454.84
masters,6,design,entry,28,micro,Ethiopia,57075.78
bachelors,9,marketing,intermediate,20,large,Egypt,107957.69
bachelors,6,finance,senior,38,micro,Canada,113115.97
phd,10,sales,intermediate,13,large,Ethiopia,99817.99
masters,9,law,entry,12,large,Japan,77767.98
masters,12,engineering,intermediate,3,medium,India,73669.32
bachelors,7,law,senior,8,medium,China,109661.07
masters,8,marketing,senior,19,medium,DR Congo,119310.96
masters,10,medicine,entry,27,medium,Japan,107777.3
phd,7,it,senior,32,micro,DR Congo,141971.83
masters,8,finance,senior,11,micro,Russia,106243.64
bachelors,6,design,entry,35,large,Philippines,96442.28
masters,9,education,entry,40,medium,Nigeria,94640.34
masters,6,medicine,senior,12,micro,Canada,103159.48
masters,12,medicine,senior,39,large,Mexico,303655.27
bachelors,7,education,entry,13,micro,Bangladesh,36076.64
bachelors,6,it,entry,28,medium,Japan,86101.15
phd,8,medicine,intermediate,27,large,Canada,164793.64
phd,7,engineering,senior,16,micro,Vietnam,104785.91
bachelors,7,research,entry,27,small,Bangladesh,64612.24
masters,8,law,intermediate,32,medium,Indonesia,140927.95
bachelors,10,education,senior,7,medium,Russia,93646.62
masters,12,sales,entry,1,small,Iran,32166.27
masters,8,education,senior,11,medium,Brazil,87941.43
phd,10,education,senior,14,micro,Philippines,89694.6
phd,6,it,entry,22,medium,Canada,92430.89
phd,7,it,intermediate,36,large,Ethiopia,176599.16
masters,12,education,intermediate,14,micro,Russia,66439.6
phd,6,research,intermediate,34,medium,Canada,121197.39
bachelors,10,medicine,entry,18,micro,Philippines,71423.83
masters,7,education,senior,23,medium,DR Congo,116642.71
phd,6,engineering,intermediate,11,micro,Indonesia,70033.01
masters,12,engineering,intermediate,37,large,Nigeria,181336.3
bachelors,6,finance,entry,10,medium,Egypt,50367.23
phd,11,research,intermediate,33,medium,Turkey,155113.56
phd,10,engineering,entry,12,micro,India,59201.55
bachelors,9,design,intermediate,27,large,Germany,120847.14
bachelors,10,engineering,intermediate,21,medium,Iran,104965.0
masters,12,design,intermediate,16,large,Ethiopia,121905.9
bachelors,11,education,intermediate,26,large,China,125149.22
masters,9,it,intermediate,34,medium,DR Congo,146072.29
masters,11,research,entry,19,small,China,74121.29
bachelors,12,research,senior,29,medium,Iran,164744.67
phd,11,it,intermediate,22,large,Thailand,176980.4
bachelors,8,sales,entry,31,medium,Japan,65996.37
masters,9,marketing,senior,13,medium,Nigeria,123935.99
phd,8,it,intermediate,32,small,Vietnam,114924.34
bachelors,8,engineering,senior,27,medium,Philippines,147325.87
phd,6,sales,entry,20,small,Indonesia,58079.19
bachelors,11,sales,senior,7,small,Mexico,86558.88
masters,8,sales,intermediate,4,small,Ethiopia,53293.01
masters,8,education,intermediate,30,medium,Vietnam,97720.97
masters,10,research,intermediate,19,large,Indonesia,126307.29
phd,10,it,entry,20,small,Bangladesh,94896.88
masters,10,engineering,intermediate,10,small,Iran,70794.74
bachelors,8,education,intermediate,35,micro,Germany,81576.21
bachelors,6,education,senior,31,micro,Japan,87799.7
phd,8,medicine,entry,27,large,Vietnam,153729.57
phd,6,research,intermediate,35,large,Brazil,135894.38
phd,8,marketing,entry,7,micro,USA,41821.77
masters,12,education,senior,3,medium,India,96407.11
bachelors,11,it,senior,37,micro,India,153789.5
masters,10,medicine,senior,6,medium,Turkey,152084.75
phd,10,sales,intermediate,22,medium,Philippines,97964.03
bachelors,9,marketing,intermediate,13,medium,China,72439.4
bachelors,9,engineering,entry,3,large,Iran,47539.75
masters,12,marketing,senior,38,large,Egypt,236666.53
phd,10,sales,senior,26,small,Germany,126248.04
masters,6,design,intermediate,17,medium,Ethiopia,71945.68
masters,9,education,senior,37,micro,Turkey,121563.29
masters,10,it,senior,32,medium,USA,200971.01
phd,11,it,senior,29,large,Ethiopia,261235.47
phd,6,finance,senior,37,micro,Iran,127412.02
bachelors,10,sales,senior,15,large,Mexico,127657.72
masters,9,law,senior,33,large,Thailand,231115.48
masters,7,design,senior,36,small,DR Congo,128902.95
bachelors,12,education,senior,27,medium,Pakistan,125601.76
phd,10,medicine,senior,29,small,Ethiopia,201471.81
phd,12,marketing,intermediate,32,small,Germany,129219.78
masters,10,education,senior,37,medium,Pakistan,136468.09
phd,7,education,entry,9,medium,Nigeria,53839.16
masters,6,design,intermediate,2,micro,China,42449.83
bachelors,12,finance,senior,29,large,Iran,206548.04
bachelors,8,medicine,intermediate,35,micro,DR Congo,112793.51
masters,6,design,intermediate,28,large,Indonesia,109444.95
bachelors,6,design,entry,26,large,Turkey,69380.94
masters,12,sales,intermediate,38,medium,India,128781.41
phd,6,medicine,entry,2,large,Bangladesh,69882.54
bachelors,12,marketing,entry,38,medium,Mexico,107184.97
masters,12,design,senior,15,small,Ethiopia,132114.03
bachelors,8,design,senior,27,medium,USA,116290.61
masters,10,sales,senior,23,small,Bangladesh,121318.98
masters,9,finance,senior,12,micro,Canada,103345.59
bachelors,9,engineering,entry,14,medium,Ethiopia,60813.66
phd,9,sales,intermediate,0,micro,India,52562.07
bachelors,6,education,senior,23,large,Germany,126946.89
phd,8,engineering,intermediate,22,large,Japan,124163.45
phd,9,research,senior,0,micro,Brazil,94517.55
phd,12,engineering,senior,34,micro,Ethiopia,155216.16
masters,6,finance,senior,11,medium,Turkey,104967.59
phd,10,law,intermediate,33,large,Philippines,183164.04
bachelors,8,design,intermediate,31,large,Brazil,122352.73
masters,7,education,senior,30,large,Vietnam,148753.04
phd,7,engineering,senior,22,large,Philippines,167425.36
bachelors,12,law,entry,31,large,Vietnam,137457.99
masters,10,engineering,entry,11,medium,Brazil,65440.07
bachelors,10,it,intermediate,38,micro,Bangladesh,108288.0
bachelors,10,research,senior,9,small,Thailand,110599.61
bachelors,10,medicine,senior,8,medium,China,133540.62
phd,8,engineering,senior,19,medium,Brazil,151156.75
masters,11,engineering,entry,16,micro,Germany,59623.74
bachelors,10,marketing,senior,13,small,Ethiopia,96253.66
bachelors,12,it,senior,35,medium,Mexico,211001.19
phd,7,finance,senior,28,medium,Pakistan,166562.13
phd,7,design,entry,26,large,Indonesia,96855.49
bachelors,7,education,senior,20,micro,Nigeria,79883.59
masters,9,sales,senior,8,small,USA,87147.68
phd,7,engineering,intermediate,1,small,Thailand,56801.86
bachelors,7,law,intermediate,17,micro,Pakistan,71615.12
masters,9,engineering,entry,17,micro,Nigeria,53530.13
phd,10,law,intermediate,39,small,Brazil,170448.96
masters,9,finance,senior,19,micro,Iran,113845.89
masters,8,research,entry,32,small,Canada,88065.76
masters,11,education,intermediate,20,micro,Thailand,77219.26
phd,8,research,intermediate,16,micro,Thailand,83352.15
masters,6,finance,entry,4,medium,Mexico,38865.85
phd,6,finance,senior,16,micro,India,105146.71
phd,8,design,entry,35,large,Turkey,131891.35
masters,11,education,intermediate,35,micro,Mexico,88549.91
masters,9,marketing,senior,18,micro,Russia,95776.78
phd,7,medicine,intermediate,16,large,Nigeria,144553.81
phd,7,engineering,intermediate,34,small,Russia,108991.07
bachelors,7,finance,entry,22,small,Canada,60250.99
bachelors,10,law,entry,12,medium,Mexico,69575.19
bachelors,12,research,entry,40,small,Russia,104981.32
bachelors,8,education,entry,15,medium,Turkey,45202.31
masters,11,design,intermediate,25,micro,Thailand,85456.84
bachelors,10,marketing,senior,14,medium,Nigeria,107543.86
phd,8,law,senior,32,micro,Nigeria,169888.59
masters,10,medicine,senior,29,small,Brazil,170374.04
bachelors,6,medicine,intermediate,26,large,Ethiopia,143479.0
phd,8,design,entry,26,medium,Nigeria,94176.27
bachelors,10,law,senior,34,medium,Germany,203531.36
bachelors,9,engineering,senior,10,micro,Philippines,83737.44
phd,12,sales,entry,20,large,Indonesia,103969.56
masters,10,sales,intermediate,4,micro,China,46583.67
phd,8,law,senior,29,small,Ethiopia,167119.77
bachelors,9,medicine,entry,24,large,Indonesia,109626.09
bachelors,7,design,senior,34,large,Egypt,142683.38
bachelors,7,marketing,entry,8,small,Pakistan,36563.65
masters,12,finance,intermediate,37,large,Bangladesh,191001.81
masters,10,design,intermediate,33,small,Iran,113854.31
phd,8,sales,senior,21,large,Philippines,134388.26
masters,9,medicine,senior,21,large,Russia,223137.52
masters,12,design,intermediate,14,medium,China,94984.75
masters,6,law,senior,36,small,Iran,160408.1
phd,9,law,senior,6,micro,Canada,105512.81
masters,6,engineering,intermediate,2,small,Vietnam,55542.03
masters,9,marketing,senior,2,medium,Vietnam,93875.34
phd,9,finance,entry,32,medium,Egypt,114729.27
bachelors,12,education,senior,35,small,Indonesia,145153.21
phd,11,research,intermediate,1,medium,Germany,77997.76
phd,10,law,entry,7,large,Turkey,85004.8
phd,11,finance,senior,6,small,Mexico,139236.14
bachelors,12,law,intermediate,4,micro,Bangladesh,67542.32
bachelors,10,medicine,intermediate,5,micro,India,71108.12
phd,12,sales,senior,15,large,Egypt,158579.87
bachelors,8,sales,senior,34,medium,Egypt,121062.37
phd,6,medicine,entry,13,micro,Indonesia,61377.42
masters,12,law,entry,3,medium,Turkey,57810.02
phd,12,research,entry,30,medium,Japan,129591.93
masters,7,medicine,senior,35,large,Vietnam,237084.04
masters,6,education,entry,36,micro,China,60384.53
phd,12,it,entry,17,small,Japan,92883.06
bachelors,11,law,entry,27,large,Brazil,123906.78
masters,10,medicine,intermediate,35,small,Bangladesh,153287.59
masters,12,finance,intermediate,34,small,Ethiopia,150109.77
bachelors,7,law,intermediate,5,small,Nigeria,60495.14
phd,12,research,intermediate,6,medium,Germany,104648.26
phd,9,law,intermediate,23,medium,Nigeria,136049.61
bachelors,7,law,senior,25,micro,Mexico,130578.68
masters,9,marketing,intermediate,27,micro,Germany,79196.22
masters,9,research,senior,27,large,Mexico,188969.28
phd,6,marketing,entry,34,medium,Ethiopia,86688.26
bachelors,8,research,senior,22,micro,Turkey,104731.78
masters,11,marketing,senior,5,small,Turkey,90404.03
phd,9,education,entry,32,micro,DR Congo,74840.19
bachelors,12,medicine,intermediate,3,large,Vietnam,113117.06
phd,6,sales,entry,31,medium,Philippines,75836.59
masters,6,medicine,senior,19,micro,Philippines,107889.49
phd,6,medicine,entry,13,micro,Mexico,59133.04
masters,9,law,intermediate,24,small,India,118440.91
bachelors,10,research,intermediate,4,micro,Turkey,51468.84
phd,8,engineering,entry,17,micro,Turkey,65151.21
masters,9,law,entry,21,large,Mexico,109009.52
phd,11,sales,entry,29,small,Vietnam,80507.89
masters,11,finance,senior,5,micro,Nigeria,107881.7
phd,7,law,intermediate,34,medium,India,159443.24
phd,10,law,entry,16,small,Vietnam,96159.17
bachelors,7,medicine,entry,25,small,Ethiopia,83463.58
masters,11,it,entry,22,micro,Ethiopia,80686.8
masters,8,marketing,senior,8,small,Nigeria,93888.44
masters,7,marketing,senior,0,micro,India,68536.72
phd,6,it,intermediate,4,micro,China,59658.72
bachelors,10,education,intermediate,33,micro,Thailand,85987.22
masters,12,sales,senior,20,small,Mexico,111129.44
bachelors,6,law,senior,40,large,Mexico,183963.1
bachelors,12,education,entry,8,large,Mexico,51461.42
masters,9,sales,entry,34,large,DR Congo,103342.16
phd,11,sales,senior,37,micro,Russia,135044.28
bachelors,10,marketing,entry,15,large,Iran,69764.99
bachelors,12,it,entry,30,small,Germany,96078.71
masters,9,law,entry,5,large,Canada,60352.62
phd,12,medicine,senior,21,large,Brazil,236962.95
phd,12,law,entry,7,micro,India,66234.46
phd,12,research,senior,23,medium,Mexico,187957.54
masters,7,engineering,intermediate,25,small,India,83126.96
masters,7,medicine,senior,40,large,Nigeria,223005.13
phd,11,medicine,senior,4,medium,Egypt,154209.8
masters,12,design,entry,22,medium,Japan,78576.39
masters,11,finance,intermediate,7,medium,Canada,87585.94
phd,6,finance,intermediate,21,small,Vietnam,104467.85
masters,11,marketing,senior,7,medium,Mexico,116451.87
bachelors,12,it,intermediate,24,large,Thailand,139320.74
masters,9,sales,entry,16,medium,Iran,59030.81
bachelors,8,engineering,senior,13,small,Philippines,108259.25
bachelors,10,medicine,intermediate,12,micro,Japan,86927.87
masters,6,design,intermediate,23,large,Nigeria,106482.58
phd,10,it,senior,29,medium,Iran,200836.4
bachelors,11,education,senior,20,medium,Nigeria,109446.66
masters,6,sales,senior,4,large,China,89959.73
phd,6,design,entry,38,small,Thailand,81262.05
bachelors,8,medicine,senior,34,small,Indonesia,154994.62
masters,12,it,senior,4,large,Indonesia,162299.16
bachelors,11,it,intermediate,11,medium,Russia,91324.48
phd,7,finance,entry,8,large,Philippines,82434.38
phd,10,finance,intermediate,39,large,Bangladesh,194230.85
bachelors,7,it,entry,18,large,Bangladesh,76547.63
masters,7,it,intermediate,7,medium,Russia,74568.68
masters,12,engineering,intermediate,27,micro,Ethiopia,105767.43
phd,8,law,entry,14,large,Brazil,100094.43
masters,11,medicine,intermediate,32,small,China,143049.99
masters,12,design,entry,25,large,Egypt,111572.63
masters,8,it,entry,8,large,Turkey,64041.79
bachelors,9,marketing,senior,3,medium,Brazil,94207.05
phd,11,research,senior,15,micro,Brazil,113670.24
phd,9,it,entry,19,small,Vietnam,80199.93
phd,9,it,senior,35,small,Iran,162683.14
phd,10,finance,intermediate,8,large,USA,114205.83
masters,8,law,intermediate,0,small,Turkey,59289.46
masters,12,design,entry,4,medium,Russia,47073.96
bachelors,10,research,intermediate,19,large,Vietnam,112008.94
bachelors,9,research,intermediate,22,small,Brazil,79956.71
bachelors,9,it,entry,27,micro,Japan,76152.78
masters,9,engineering,intermediate,9,small,Philippines,65310.1
phd,12,research,intermediate,10,small,Indonesia,101254.96
masters,6,medicine,entry,16,large,Canada,85186.43
bachelors,6,education,senior,23,small,Vietnam,80155.25
masters,9,engineering,entry,27,micro,Ethiopia,72874.39
masters,7,sales,entry,33,large,Japan,94124.03
masters,10,education,intermediate,23,medium,India,85952.77
masters,7,medicine,intermediate,32,small,China,119132.72
phd,12,education,senior,17,large,Egypt,151083.39
masters,10,design,entry,40,medium,Philippines,106856.92
bachelors,12,engineering,intermediate,26,small,Mexico,119532.19
phd,9,research,senior,28,small,Bangladesh,138590.18
phd,7,design,entry,37,micro,DR Congo,77427.45
phd,12,it,entry,27,small,Canada,103032.79
phd,11,finance,senior,14,large,Germany,204460.57
phd,8,finance,entry,31,large,Egypt,130678.25
phd,8,research,entry,37,large,DR Congo,138250.01
masters,6,medicine,intermediate,39,micro,Indonesia,110133.56
masters,11,education,intermediate,18,small,Brazil,76710.05
bachelors,7,research,intermediate,1,small,Thailand,45005.1
bachelors,10,research,senior,5,small,Bangladesh,93492.6
phd,7,engineering,senior,28,micro,Bangladesh,132217.75
bachelors,9,medicine,senior,15,small,Indonesia,141121.09
bachelors,12,research,senior,5,large,Mexico,140966.36
masters,10,design,entry,19,large,Vietnam,92358.32
phd,6,education,entry,39,small,Nigeria,75946.25
phd,10,medicine,entry,17,small,China,89766.26
bachelors,11,medicine,intermediate,35,micro,Bangladesh,124258.62
phd,10,law,senior,5,small,Turkey,142112.88
phd,12,law,senior,12,medium,Nigeria,176814.8
bachelors,6,marketing,senior,28,medium,Pakistan,124125.92
bachelors,8,law,entry,12,small,Germany,51257.53
bachelors,10,sales,intermediate,20,medium,Iran,87611.13
bachelors,9,sales,entry,37,large,Bangladesh,106513.74
bachelors,10,sales,intermediate,24,medium,Thailand,80746.44
bachelors,11,law,intermediate,20,medium,Philippines,122159.77
bachelors,11,medicine,intermediate,29,large,Germany,201505.06
bachelors,8,design,entry,2,medium,USA,30204.22
masters,9,finance,entry,39,micro,Canada,102469.64
masters,11,it,entry,1,small,Nigeria,40248.46
phd,10,marketing,senior,25,medium,Turkey,145182.23
bachelors,12,it,senior,24,micro,Philippines,141496.11
bachelors,12,finance,intermediate,27,small,Mexico,114481.83
bachelors,6,engineering,intermediate,13,large,Iran,84925.08
bachelors,10,medicine,entry,17,medium,Turkey,82648.19
bachelors,6,engineering,intermediate,14,medium,Pakistan,68812.24
phd,8,engineering,intermediate,3,medium,Russia,81427.09
masters,9,finance,entry,29,medium,Turkey,105251.01
masters,6,medicine,intermediate,21,micro,Ethiopia,94611.52
phd,6,research,intermediate,16,medium,China,85120.83
phd,11,sales,intermediate,14,large,Ethiopia,113731.56
masters,12,finance,entry,9,small,USA,55772.69
phd,6,engineering,intermediate,6,medium,Bangladesh,70994.41
bachelors,12,design,senior,12,small,India,117604.03
bachelors,7,research,senior,25,small,Indonesia,121283.79
phd,6,research,entry,13,medium,Philippines,60519.74
masters,7,marketing,senior,12,micro,Indonesia,78301.51
masters,10,finance,entry,0,small,Ethiopia,35476.78
bachelors,6,it,senior,25,large,Nigeria,168981.23
bachelors,11,it,entry,38,micro,Pakistan,105211.44
bachelors,8,design,intermediate,27,medium,India,101105.85
phd,7,sales,entry,30,micro,Russia,60086.05
phd,11,sales,senior,18,small,Mexico,132026.01
phd,9,education,senior,15,small,Nigeria,114621.09
masters,7,design,senior,37,medium,Indonesia,139524.19
bachelors,6,marketing,senior,13,large,Ethiopia,123061.95
phd,9,education,entry,40,small,DR Congo,98383.47
bachelors,9,research,senior,7,micro,Ethiopia,91723.67
phd,6,sales,senior,35,large,India,150228.25
bachelors,6,finance,intermediate,12,medium,Philippines,80332.82
masters,11,it,entry,9,small,China,53276.91
bachelors,12,education,senior,35,medium,Pakistan,141798.15
phd,9,finance,intermediate,31,large,Pakistan,181774.51
phd,11,sales,intermediate,22,large,India,135842.7
phd,10,finance,senior,27,large,Philippines,227692.04
masters,10,medicine,intermediate,21,small,Ethiopia,127853.76
